,prod1,prod2,prod3,prod4,prod5,prod6,prod7,prod8,prod9,prod10,prod11,prod12,prod13,prod14,prod15,prod16,prod17,prod18,prod19
9228,MTA-0473988,MTA-1666916,,,,,,,,,,,,,,,,,
9229,MTA-0473988,MTA-1666916,MTA-2075740,,,,,,,,,,,,,,,,
9230,MTA-0473988,MTA-1666916,MTA-2131537,MTA-2489954,,,,,,,,,,,,,,,
9231,MTA-0473988,MTA-1724796,UK-0050677,,,,,,,,,,,,,,,,
9232,MTA-0473988,MTA-1724796,,,,,,,,,,,,,,,,,
9233,MTA-0473988,MTA-1861051,,,,,,,,,,,,,,,,,
9234,MTA-0473988,MTA-1909429,MTA-2416434,,,,,,,,,,,,,,,,
9235,MTA-0473988,MTA-1936595,,,,,,,,,,,,,,,,,
9236,MTA-0473988,MTA-1936595,MTA-2042753,,,,,,,,,,,,,,,,
9237,MTA-0473988,MTA-1936595,MTA-2078648,MTA-2092239,MTA-2527374,MTA-2535494,,,,,,,,,,,,,
9238,MTA-0473988,MTA-1937586,,,,,,,,,,,,,,,,,
9239,MTA-0473988,MTA-1937586,,,,,,,,,,,,,,,,,
9240,MTA-0473988,MTA-1937586,UK-0031079,,,,,,,,,,,,,,,,
9241,MTA-0473988,MTA-1937586,,,,,,,,,,,,,,,,,
9242,MTA-0473988,MTA-1937586,,,,,,,,,,,,,,,,,
9243,MTA-0473988,MTA-1943785,MTA-2483775,MTA-2535494,,,,,,,,,,,,,,,
9244,MTA-0473988,MTA-1943785,MTA-2078644,MTA-2078648,MTA-2535494,,,,,,,,,,,,,,
9245,MTA-0473988,MTA-1943785,MTA-2078644,,,,,,,,,,,,,,,,
9246,MTA-0473988,MTA-1943785,,,,,,,,,,,,,,,,,
9247,MTA-0473988,MTA-1943785,MTA-2042753,,,,,,,,,,,,,,,,
9248,MTA-0473988,MTA-1977939,MTA-2078644,MTA-2174450,MTA-2527374,,,,,,,,,,,,,,
9249,MTA-0473988,MTA-2007323,MTA-2174447,,,,,,,,,,,,,,,,
9250,MTA-0473988,MTA-2042753,MTA-2489954,,,,,,,,,,,,,,,,
9251,MTA-0473988,MTA-2048934,MTA-2489954,,,,,,,,,,,,,,,,
9252,MTA-0473988,MTA-2048934,MTA-2048936,,,,,,,,,,,,,,,,
9253,MTA-0473988,MTA-2048934,MTA-2048936,,,,,,,,,,,,,,,,
9254,MTA-0473988,MTA-2048934,MTA-2048936,,,,,,,,,,,,,,,,
9255,MTA-0473988,MTA-2048934,MTA-2048936,,,,,,,,,,,,,,,,
9256,MTA-0473988,MTA-2048934,MTA-2048936,MTA-2270988,MTA-2270991,MTA-2535494,,,,,,,,,,,,,
9257,MTA-0473988,MTA-2048936,MTA-2489954,,,,,,,,,,,,,,,,
9258,MTA-0473988,MTA-2048936,MTA-2489954,,,,,,,,,,,,,,,,
9259,MTA-0473988,MTA-2048936,MTA-2489954,,,,,,,,,,,,,,,,
9260,MTA-0473988,MTA-2048936,MTA-2489954,,,,,,,,,,,,,,,,
9261,MTA-0473988,MTA-2048936,MTA-2489954,,,,,,,,,,,,,,,,
9262,MTA-0473988,MTA-2048936,,,,,,,,,,,,,,,,,
9263,MTA-0473988,MTA-2052434,,,,,,,,,,,,,,,,,
9264,MTA-0473988,MTA-2052434,,,,,,,,,,,,,,,,,
9265,MTA-0473988,MTA-2052434,MTA-2496711,,,,,,,,,,,,,,,,
9266,MTA-0473988,MTA-2052434,,,,,,,,,,,,,,,,,
9267,MTA-0473988,MTA-2052434,MTA-2078644,MTA-2078648,MTA-2496711,UK-0050593,,,,,,,,,,,,,
9268,MTA-0473988,MTA-2052434,MTA-2078644,UK-0031079,,,,,,,,,,,,,,,
9269,MTA-0473988,MTA-2052434,UK-0050677,,,,,,,,,,,,,,,,
9270,MTA-0473988,MTA-2052434,,,,,,,,,,,,,,,,,
9271,MTA-0473988,MTA-2052434,,,,,,,,,,,,,,,,,
9272,MTA-0473988,MTA-2052434,MTA-2489954,MTA-2535494,UK-0050593,UK-0054770,,,,,,,,,,,,,
9273,MTA-0473988,MTA-2052434,MTA-2078644,MTA-2078648,UK-0054770,,,,,,,,,,,,,,
9274,MTA-0473988,MTA-2075740,,,,,,,,,,,,,,,,,
9275,MTA-0473988,MTA-2075740,MTA-2078644,MTA-2270988,MTA-2270991,MTA-2271001,,,,,,,,,,,,,
9276,MTA-0473988,MTA-2078644,MTA-2270988,MTA-2271001,,,,,,,,,,,,,,,
9277,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2092239,MTA-2275456,,,,,,,,,,,,,,
9278,MTA-0473988,MTA-2078644,MTA-2092239,,,,,,,,,,,,,,,,
9279,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2610734,,,,,,,,,,,,,,,
9280,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2270991,MTA-2271001,,,,,,,,,,,,,,
9281,MTA-0473988,MTA-2078644,MTA-2078648,,,,,,,,,,,,,,,,
9282,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2283719,,,,,,,,,,,,,,,
9283,MTA-0473988,MTA-2078644,MTA-2527374,UK-0050677,,,,,,,,,,,,,,,
9284,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2527374,,,,,,,,,,,,,,,
9285,MTA-0473988,MTA-2078644,,,,,,,,,,,,,,,,,
9286,MTA-0473988,MTA-2078644,,,,,,,,,,,,,,,,,
9287,MTA-0473988,MTA-2078644,MTA-2078648,,,,,,,,,,,,,,,,
9288,MTA-0473988,MTA-2078644,MTA-2270988,MTA-2270991,,,,,,,,,,,,,,,
9289,MTA-0473988,MTA-2078644,MTA-2078648,,,,,,,,,,,,,,,,
9290,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2610734,,,,,,,,,,,,,,,
9291,MTA-0473988,MTA-2078644,MTA-2078648,,,,,,,,,,,,,,,,
9292,MTA-0473988,MTA-2078644,MTA-2078648,MTA-2270988,MTA-2271001,MTA-2483775,,,,,,,,,,,,,
9293,MTA-0473988,MTA-2078648,MTA-2270991,MTA-2489954,,,,,,,,,,,,,,,
9294,MTA-0473988,MTA-2078648,MTA-2370141,,,,,,,,,,,,,,,,
9295,MTA-0473988,MTA-2078648,,,,,,,,,,,,,,,,,
9296,MTA-0473988,MTA-2078648,MTA-2270988,,,,,,,,,,,,,,,,
9297,MTA-0473988,MTA-2078648,,,,,,,,,,,,,,,,,
9298,MTA-0473988,MTA-2078648,,,,,,,,,,,,,,,,,
9299,MTA-0473988,MTA-2078648,,,,,,,,,,,,,,,,,
9300,MTA-0473988,MTA-2078648,MTA-2201820,MTA-2483775,,,,,,,,,,,,,,,
9301,MTA-0473988,MTA-2078648,MTA-2489954,,,,,,,,,,,,,,,,
9302,MTA-0473988,MTA-2078648,,,,,,,,,,,,,,,,,
9303,MTA-0473988,MTA-2078648,MTA-2270988,MTA-2270991,MTA-2458038,,,,,,,,,,,,,,
9304,MTA-0473988,MTA-2079036,MTA-2610734,UK-0050677,,,,,,,,,,,,,,,
9305,MTA-0473988,MTA-2092239,MTA-2271001,MTA-2535494,,,,,,,,,,,,,,,
9306,MTA-0473988,MTA-2092239,MTA-2174450,MTA-2270988,UK-0050677,,,,,,,,,,,,,,
9307,MTA-0473988,MTA-2092239,MTA-2270988,MTA-2271001,,,,,,,,,,,,,,,
9308,MTA-0473988,MTA-2092239,MTA-2131537,,,,,,,,,,,,,,,,
9309,MTA-0473988,MTA-2092239,MTA-2610734,,,,,,,,,,,,,,,,
9310,MTA-0473988,MTA-2092239,UK-0050593,,,,,,,,,,,,,,,,
9311,MTA-0473988,MTA-2092239,,,,,,,,,,,,,,,,,
9312,MTA-0473988,MTA-2092239,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,
9313,MTA-0473988,MTA-2092239,MTA-2527374,,,,,,,,,,,,,,,,
9314,MTA-0473988,MTA-2115101,MTA-2115134,MTA-2174450,MTA-2489954,MTA-2527374,UK-0050593,,,,,,,,,,,,
9315,MTA-0473988,MTA-2131537,,,,,,,,,,,,,,,,,
9316,MTA-0473988,MTA-2131537,MTA-2527374,,,,,,,,,,,,,,,,
9317,MTA-0473988,MTA-2131537,MTA-2527368,MTA-2610734,,,,,,,,,,,,,,,
9318,MTA-0473988,MTA-2131537,MTA-2174450,MTA-2370141,MTA-2527368,,,,,,,,,,,,,,
9319,MTA-0473988,MTA-2142432,,,,,,,,,,,,,,,,,
9320,MTA-0473988,MTA-2174447,MTA-2489954,,,,,,,,,,,,,,,,
9321,MTA-0473988,MTA-2174447,MTA-2270988,MTA-2270991,MTA-2535494,,,,,,,,,,,,,,
9322,MTA-0473988,MTA-2174450,MTA-2489954,,,,,,,,,,,,,,,,
9323,MTA-0473988,MTA-2174450,,,,,,,,,,,,,,,,,
9324,MTA-0473988,MTA-2201820,,,,,,,,,,,,,,,,,
9325,MTA-0473988,MTA-2201820,,,,,,,,,,,,,,,,,
9326,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9327,MTA-0473988,MTA-2270988,MTA-2270991,MTA-2271001,,,,,,,,,,,,,,,
9328,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9329,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9330,MTA-0473988,MTA-2270988,MTA-2271001,,,,,,,,,,,,,,,,
9331,MTA-0473988,MTA-2270988,MTA-2271001,MTA-2535494,,,,,,,,,,,,,,,
9332,MTA-0473988,MTA-2270988,MTA-2271001,,,,,,,,,,,,,,,,
9333,MTA-0473988,MTA-2270988,MTA-2270991,MTA-2271001,,,,,,,,,,,,,,,
9334,MTA-0473988,MTA-2270988,MTA-2270991,,,,,,,,,,,,,,,,
9335,MTA-0473988,MTA-2270988,MTA-2270991,,,,,,,,,,,,,,,,
9336,MTA-0473988,MTA-2270988,MTA-2483775,MTA-2496711,,,,,,,,,,,,,,,
9337,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9338,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9339,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9340,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9341,MTA-0473988,MTA-2270988,MTA-2270991,MTA-2271001,,,,,,,,,,,,,,,
9342,MTA-0473988,MTA-2270988,,,,,,,,,,,,,,,,,
9343,MTA-0473988,MTA-2270991,,,,,,,,,,,,,,,,,
9344,MTA-0473988,MTA-2270991,MTA-2275456,,,,,,,,,,,,,,,,
9345,MTA-0473988,MTA-2270991,UK-0050677,,,,,,,,,,,,,,,,
9346,MTA-0473988,MTA-2270991,MTA-2271001,,,,,,,,,,,,,,,,
9347,MTA-0473988,MTA-2271001,,,,,,,,,,,,,,,,,
9348,MTA-0473988,MTA-2271001,UK-0050593,,,,,,,,,,,,,,,,
9349,MTA-0473988,MTA-2275456,MTA-2489954,,,,,,,,,,,,,,,,
9350,MTA-0473988,MTA-2275456,,,,,,,,,,,,,,,,,
9351,MTA-0473988,MTA-2275456,MTA-2483775,MTA-2535494,,,,,,,,,,,,,,,
9352,MTA-0473988,MTA-2275456,,,,,,,,,,,,,,,,,
9353,MTA-0473988,MTA-2275456,MTA-2483775,MTA-2489954,MTA-2535494,,,,,,,,,,,,,,
9354,MTA-0473988,MTA-2283719,,,,,,,,,,,,,,,,,
9355,MTA-0473988,MTA-2283719,MTA-2416434,,,,,,,,,,,,,,,,
9356,MTA-0473988,MTA-2283719,,,,,,,,,,,,,,,,,
9357,MTA-0473988,MTA-2301135,,,,,,,,,,,,,,,,,
9358,MTA-0473988,MTA-2370141,MTA-2527374,MTA-2610734,,,,,,,,,,,,,,,
9359,MTA-0473988,MTA-2370141,,,,,,,,,,,,,,,,,
9360,MTA-0473988,MTA-2370141,UK-0050677,,,,,,,,,,,,,,,,
9361,MTA-0473988,MTA-2370141,,,,,,,,,,,,,,,,,
9362,MTA-0473988,MTA-2370141,,,,,,,,,,,,,,,,,
9363,MTA-0473988,MTA-2416434,,,,,,,,,,,,,,,,,
9364,MTA-0473988,MTA-2416434,UK-0031079,,,,,,,,,,,,,,,,
9365,MTA-0473988,MTA-2432033,,,,,,,,,,,,,,,,,
9366,MTA-0473988,MTA-2458038,,,,,,,,,,,,,,,,,
9367,MTA-0473988,MTA-2458038,,,,,,,,,,,,,,,,,
9368,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9369,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9370,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9371,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9372,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9373,MTA-0473988,MTA-2483775,MTA-2535494,,,,,,,,,,,,,,,,
9374,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9375,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9376,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9377,MTA-0473988,MTA-2483775,UK-0050593,,,,,,,,,,,,,,,,
9378,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9379,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9380,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9381,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9382,MTA-0473988,MTA-2483775,MTA-2535494,,,,,,,,,,,,,,,,
9383,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9384,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9385,MTA-0473988,MTA-2483775,,,,,,,,,,,,,,,,,
9386,MTA-0473988,MTA-2484476,,,,,,,,,,,,,,,,,
9387,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9388,MTA-0473988,MTA-2489954,MTA-2535494,,,,,,,,,,,,,,,,
9389,MTA-0473988,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,,
9390,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9391,MTA-0473988,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,,
9392,MTA-0473988,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,,
9393,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9394,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9395,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9396,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9397,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9398,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9399,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9400,MTA-0473988,MTA-2489954,MTA-2535494,,,,,,,,,,,,,,,,
9401,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9402,MTA-0473988,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,,
9403,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9404,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9405,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9406,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9407,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9408,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9409,MTA-0473988,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,,
9410,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9411,MTA-0473988,MTA-2489954,UK-0050593,,,,,,,,,,,,,,,,
9412,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9413,MTA-0473988,MTA-2489954,,,,,,,,,,,,,,,,,
9414,MTA-0473988,MTA-2496711,,,,,,,,,,,,,,,,,
9415,MTA-0473988,MTA-2496711,,,,,,,,,,,,,,,,,
9416,MTA-0473988,MTA-2496711,,,,,,,,,,,,,,,,,
9417,MTA-0473988,MTA-2496711,,,,,,,,,,,,,,,,,
9418,MTA-0473988,MTA-2496711,,,,,,,,,,,,,,,,,
9419,MTA-0473988,MTA-2496711,,,,,,,,,,,,,,,,,
9420,MTA-0473988,MTA-2527368,MTA-2527374,,,,,,,,,,,,,,,,
9421,MTA-0473988,MTA-2527368,,,,,,,,,,,,,,,,,
9422,MTA-0473988,MTA-2527374,,,,,,,,,,,,,,,,,
9423,MTA-0473988,MTA-2527374,,,,,,,,,,,,,,,,,
9424,MTA-0473988,MTA-2527374,,,,,,,,,,,,,,,,,
9425,MTA-0473988,MTA-2527374,,,,,,,,,,,,,,,,,
9426,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9427,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9428,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9429,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9430,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9431,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9432,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9433,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9434,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9435,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9436,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9437,MTA-0473988,MTA-2535494,UK-0050593,,,,,,,,,,,,,,,,
9438,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9439,MTA-0473988,MTA-2535494,,,,,,,,,,,,,,,,,
9440,MTA-0473988,MTA-2581034,,,,,,,,,,,,,,,,,
9441,MTA-0473988,MTA-2610734,,,,,,,,,,,,,,,,,
9442,MTA-0473988,MTA-2610734,,,,,,,,,,,,,,,,,
9443,MTA-0507814,UK-0031079,,,,,,,,,,,,,,,,,
9444,MTA-0507814,UK-0031079,,,,,,,,,,,,,,,,,
9445,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9446,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9447,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9448,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9449,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9450,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9451,MTA-0507814,UK-0050593,,,,,,,,,,,,,,,,,
9452,MTA-0507814,UK-0050677,,,,,,,,,,,,,,,,,
9453,MTA-0507814,UK-0050677,,,,,,,,,,,,,,,,,
9454,MTA-0507814,UK-0054770,,,,,,,,,,,,,,,,,
9455,MTA-0507814,UK-0054770,,,,,,,,,,,,,,,,,
9456,MTA-0507814,UK-0054770,,,,,,,,,,,,,,,,,
9457,MTA-0507814,UK-0054770,,,,,,,,,,,,,,,,,
9458,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9459,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9460,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9461,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9462,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9463,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9464,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9465,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9466,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1666072,MTA-1968715,,,,,,,,,,,,,,
9467,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9468,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9469,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9470,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9471,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9472,MTA-0507814,MTA-0592994,MTA-1666072,,,,,,,,,,,,,,,,
9473,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9474,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9475,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9476,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9477,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9478,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9479,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9480,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9481,MTA-0507814,MTA-0592994,MTA-1049874,MTA-1666072,,,,,,,,,,,,,,,
9482,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9483,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9484,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1936595,,,,,,,,,,,,,,,
9485,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9486,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9487,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9488,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9489,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9490,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1937586,,,,,,,,,,,,,,,
9491,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9492,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9493,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9494,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9495,MTA-0507814,MTA-0592994,MTA-1968715,,,,,,,,,,,,,,,,
9496,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9497,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9498,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9499,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9500,MTA-0507814,MTA-0592994,MTA-1101276,MTA-1666072,,,,,,,,,,,,,,,
9501,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9502,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1666072,,,,,,,,,,,,,,,
9503,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9504,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9505,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9506,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9507,MTA-0507814,MTA-0592994,MTA-1049875,,,,,,,,,,,,,,,,
9508,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9509,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1968715,,,,,,,,,,,,,,,
9510,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9511,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9512,MTA-0507814,MTA-0592994,MTA-2048936,MTA-2489954,,,,,,,,,,,,,,,
9513,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9514,MTA-0507814,MTA-0592994,MTA-1937586,MTA-1943772,,,,,,,,,,,,,,,
9515,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9516,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9517,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9518,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9519,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9520,MTA-0507814,MTA-0592994,MTA-1101249,MTA-1101268,MTA-1666072,MTA-1666133,MTA-1936595,MTA-1937586,,,,,,,,,,,
9521,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1362587,,,,,,,,,,,,,,,
9522,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9523,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9524,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9525,MTA-0507814,MTA-0592994,MTA-1031475,,,,,,,,,,,,,,,,
9526,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9527,MTA-0507814,MTA-0592994,MTA-1937586,,,,,,,,,,,,,,,,
9528,MTA-0507814,MTA-0592994,MTA-1666072,,,,,,,,,,,,,,,,
9529,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9530,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9531,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9532,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9533,MTA-0507814,MTA-0592994,MTA-2131537,,,,,,,,,,,,,,,,
9534,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9535,MTA-0507814,MTA-0592994,MTA-1049874,,,,,,,,,,,,,,,,
9536,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9537,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9538,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9539,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9540,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9541,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9542,MTA-0507814,MTA-0592994,MTA-0883838,MTA-1666072,MTA-1937586,,,,,,,,,,,,,,
9543,MTA-0507814,MTA-0592994,MTA-1968715,,,,,,,,,,,,,,,,
9544,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9545,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9546,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9547,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9548,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9549,MTA-0507814,MTA-0592994,MTA-1666072,,,,,,,,,,,,,,,,
9550,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9551,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9552,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9553,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9554,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9555,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9556,MTA-0507814,MTA-0592994,MTA-1968715,,,,,,,,,,,,,,,,
9557,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9558,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9559,MTA-0507814,MTA-0592994,MTA-1666072,MTA-1943772,,,,,,,,,,,,,,,
9560,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9561,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9562,MTA-0507814,MTA-0592994,MTA-0883838,,,,,,,,,,,,,,,,
9563,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9564,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9565,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9566,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9567,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9568,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9569,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9570,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
9571,MTA-0507814,MTA-0592994,,,,,,,,,,,,,,,,,
